Temperature,Site,Specices,Collection_date,Dev_stage,Mass (g) (dry weight),% Moisture,% Lipid, Acetochlor  , Atrazine , Azoxystrobin  , Clothianidin  , Carbendazim  , Cyfluthrin (all isomers) , Cyproconazole  , Bifenthrin  , Desthiopro , Dithiopyr  , Flufenacet  , Fluoxastrobin  , Fluxapyroxad  , Ipconazole  , Metolachlor (R and S) , Metconazole  , Pendimethalin  , Pentachloroanisole , Propiconazole , Pyraclostrobin  , Tebuconazole  , Penoxsulam  , ppDDD   , ppDDE  , ppDDT  , Tetraconazole  , Thiabendazole  , ThiamethoxamD 
9.06,Npond,BullFrogTadpole,10/26/2023, pre-25 ,0.192,75.31,12.5, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.1 , 7.0 , 0.1 , 0.1 , 0.1 , 0.1 
9.06,Npond,BullFrogTadpole,10/26/2023, pre-25 ,0.206,72.68,16.02, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.4 , 9.2 , 0.1 , 0.4 , 0.1 , 0.1 
7.91,Npond,BullFrogTadpole,11/15/2023,37,0.2181,78.24,8.25, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.4 , 7.8 , 0.1 , 0.1 , 0.1 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,37,0.2182,78.89,8.25, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.8 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,37,0.2134,83.03,7.97, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,37,0.2179,82.24,9.18, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,37,0.2048,79.41,10.25, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,36,0.2061,76.22,5.82, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,37,0.2236,83.09,13.86, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.8 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,33,0.2107,83.29,7.59, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.7 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,37,0.1961,81.5,8.67, 0.1 , 0.1 , 1.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,38,0.2031,83.98,14.28, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 , 0.1 , 1.5 , 0.1 
9.97,NGpond_p1,BullFrogTadpole,11/16/2023,38,0.2219,80.46,14.87, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,37,0.2126,83.52,7.06, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,37,0.183,80.95,11.48, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,38,0.2071,81.92,9.17, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,37,0.2085,78.27,9.59, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,37,0.2207,81.15,7.7, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,P27,0.2091,79.33,1.91, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,35,0.2118,78.58,8.5, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.7 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.7 , 0.1 , 0.1 , 0.1 , 0.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,37,0.2022,79.38,7.42, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.8 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,35,0.22,80.33,9.55, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 
19.01,NGpond,BullFrogTadpole,5/29/2024,37,0.2004,79.45,4.99, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,BullFrogTadpole,5/30/2024,36,0.1998,85.55,10.01, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,BullFrogTadpole,5/30/2024,36,0.2055,83.62,8.76, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 , 0.1 , 0.1 , 0.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,BullFrogTadpole,5/30/2024,35,0.1964,85.54,10.69, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,BullFrogTadpole,5/30/2024,35,0.1966,84.16,5.6, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,BullFrogTadpole,5/30/2024,34,0.1966,85.84,11.19, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 0.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.126,79.6,5.56, 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.5 , 0.1 , 3.4 , 0.1 , 0.1 , 2.9 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 1.4 , 3.0 , 0.4 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.1995,80.94,6.02, 0.1 , 1.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.3 , 0.1 , 5.8 , 0.1 , 0.1 , 1.5 , 1.8 , 0.1 , 0.7 , 0.1 , 0.1 , 0.1 , 0.1 , 1.1 , 3.3 , 4.3 , 0.8 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.1968,84.95,12.7, 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.1 , 0.1 , 4.7 , 0.1 , 0.1 , 1.4 , 1.6 , 0.1 , 1.2 , 0.1 , 0.1 , 0.1 , 0.1 , 1.4 , 2.2 , 5.2 , 0.7 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.182,84.07,9.34, 0.1 , 0.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.5 , 0.1 , 3.2 , 0.1 , 0.1 , 1.8 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.9 , 1.2 , 3.9 , 1.3 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.2111,81.93,9.47, 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.3 , 0.1 , 3.9 , 0.1 , 0.1 , 2.0 , 1.0 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 1.6 , 4.2 , 0.3 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.2058,79.43,5.83, 0.1 , 1.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.0 , 0.1 , 7.1 , 0.1 , 0.1 , 2.1 , 2.6 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.6 , 5.0 , 11.0 , 1.0 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,35,0.1948,81.04,10.27, 0.9 , 3.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.8 , 0.1 , 11.2 , 0.1 , 0.1 , 0.9 , 5.3 , 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.3 , 10.0 , 0.4 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,34,0.2069,82.14,9.67, 0.6 , 2.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.9 , 0.1 , 6.1 , 0.1 , 0.1 , 0.7 , 3.0 , 0.1 , 0.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.8 , 7.3 , 0.5 , 0.1 , 0.1 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.2078,81.94,9.62, 0.1 , 1.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.9 , 0.1 , 6.7 , 0.1 , 0.1 , 1.1 , 2.5 , 0.1 , 0.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.3 , 8.6 , 1.1 , 0.1 , 0.1 , 0.1 
20.85,Kpond,BullFrogTadpole,6/5/2024,P27,0.2072,85.89,13.03, 1.1 , 2.7 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 0.1 , 3.1 , 0.1 , 0.1 , 0.1 , 0.1 , 6.7 , 5.3 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 , 1.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 
20.85,Kpond,BullFrogTadpole,6/5/2024,28,0.2057,85.66,11.67, 0.9 , 3.0 , 0.1 , 0.1 , 2.9 , 0.1 , 0.1 , 0.1 , 6.6 , 0.1 , 0.1 , 0.1 , 0.1 , 3.0 , 5.2 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 1.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 
20.85,Kpond,BullFrogTadpole,6/5/2024,37,0.2035,85.62,6.88, 1.3 , 3.4 , 0.1 , 0.1 , 1.9 , 0.1 , 0.1 , 0.1 , 6.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.8 , 6.6 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 1.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 
20.85,Kpond,BullFrogTadpole,6/5/2024,P27,0.2058,84.87,13.61, 0.9 , 3.3 , 0.1 , 0.1 , 2.7 , 0.1 , 0.1 , 0.1 , 5.4 , 0.1 , 0.1 , 0.1 , 0.1 , 6.0 , 7.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 , 2.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.5 , 0.1 
20.85,Kpond,BullFrogTadpole,6/5/2024,P27,0.2018,85.09,11.89, 0.6 , 2.9 , 0.1 , 0.1 , 2.9 , 0.1 , 0.1 , 0.1 , 5.5 , 0.1 , 0.1 , 0.1 , 0.1 , 7.2 , 4.8 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 1.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 
18.86,Npond,BullFrogTadpole,5/24/2024,P27,0.2014,82.84,6.95, 0.1 , 1.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.8 , 0.1 , 4.7 , 0.1 , 0.1 , 0.8 , 2.4 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.2 , 4.7 , 0.8 , 0.1 , 0.1 , 0.1 
18.86,Kpond,BullFrogTadpole,5/24/2024,P27,0.2074,85.79,4.82, 1.1 , 2.3 , 0.1 , 0.1 , 11.9 , 0.1 , 0.1 , 0.1 , 6.6 , 0.1 , 0.1 , 0.1 , 0.1 , 11.3 , 6.0 , 0.1 , 0.1 , 0.1 , 0.4 , 0.1 , 2.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.7 , 0.1 
20.85,Kpond,BullFrogTadpole,6/5/2024,P28,0.2081,85.54,12.01, 0.1 , 3.5 , 0.1 , 0.1 , 2.5 , 0.1 , 0.1 , 0.1 , 5.9 , 0.1 , 0.1 , 0.1 , 0.1 , 5.0 , 6.7 , 0.1 , 0.1 , 0.1 , 0.3 , 0.1 , 1.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.3 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0449,82.43,6.68, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0405,82.11,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0305,81.32,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0515,80.37,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.9 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0406,79.9,4.93, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.4 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0507,81.85,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0407,84.67,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0501,79.16,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.9 , 0.1 , 0.1 , 0.1 , 0.1 
29.35,Npond,Native Tadpole,6/14/2022,ND,0.0446,77.92,2.24, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 3.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0641,4.8,1.56, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.1 , 6.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 3.0 , 0.1 , 0.1 , 3.4 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0888,5.89,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 5.7 , 5.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0685,3.81,4.38, 0.1 , 4.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 12.5 , 13.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 3.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0594,9.35,1.68, 0.1 , 8.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 17.7 , 30.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 7.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0328,9.04,3.05, 0.1 , 35.0 , 0.1 , 10.8 , 0.1 , 0.1 , 0.1 , 0.1 , 11.1 , 0.1 , 0.1 , 0.1 , 0.1 , 102.5 , 112.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 38.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0562,7.46,3.56, 0.1 , 8.6 , 0.1 , 3.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 26.8 , 34.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 10.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0799,6.41,2.5, 0.1 , 10.9 , 0.1 , 2.8 , 0.1 , 0.1 , 0.1 , 0.1 , 2.2 , 0.1 , 0.1 , 0.1 , 0.1 , 32.1 , 41.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 10.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
23.82,ENREC 2,Native Tadpole,6/15/2022,ND,0.0525,4.41,1.9, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 6.0 , 8.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
10.62,Npond,Native Tadpole,5/25/2023,ND,0.0345,8.47,2.9, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
10.62,Npond,Native Tadpole,5/25/2023,ND,0.1455,56.37,1.37, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 5.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 
10.62,Npond,Native Tadpole,5/25/2023,ND,0.2816,42.07,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
